m.missiontype	m.startyear	m.platform	m.missionnumber	f.serialnumber	c.catchsampleid	specimenid	individualproducttype	individualweight	individualvolume	lengthresolution	length	fat	fatpercent	sex	maturationstage	specialstage	eggstage	moultingstage	spawningfrequency	stomachfillfield	stomachfilllab	digestion	liver	liverparasite	gillworms	swollengills	fungusheart	fungusspores	fungusouter	blackspot	vertebraecount	agingstructureread	agingstructureweight	age	spawningage	spawningzones	readability	otolithtype	otolithedge	otolithcentre	calibration	growthzone1	growthzone2	growthzone3	growthzone4	growthzone5	growthzone6	growthzone7	growthzone8	growthzone9	growthzonestotal	coastalannuli	oceanicannuli	agereader	preferredagereading	tagid	tagtype	gonadweight	liverweight	stomachweight	diameter	mantlelength	carapacelength	headlength	snouttoendoftail	snouttoendsqueezed	snouttoanalfin	snouttodorsalfin	forklength	snouttoboneknob	lengthwithouthead	carapacewidth	rightclawwidth	rightclawlength	meroswidth	meroslength	japanesecut	abdomenwidth	tissuesamplenumber	individualcomment	cond
4	2020	LMEL	2	60022	33	14	1	0.08		2	0.23			1		2				3														1			1																		1																										0.636533280620421
4	2020	LMEL	2	60022	33	15	1	0.075		2	0.22			2		2				3														1			1																		1																										0.6808810032781584
4	2020	LMEL	2	60022	33	16	1	0.053		2	0.205			2		2				3														1			1																		1																										0.5932278978011043
4	2020	LMEL	2	60022	33	17	1	0.089		2	0.24			1		8				3														1			1																		1																										0.6241008553994695
4	2020	LMEL	2	60022	33	18	1	0.063		2	0.21			1		8				3														1			1																		1																										0.6565438632200284
4	2020	LMEL	2	60022	33	19	1	0.039		2	0.19			1		2				3														1			1																		1																										0.5467293711517021
4	2020	LMEL	2	60022	33	20	1	0.046		2	0.2			2		2				3														1			1																		1																										0.5539655389779863
4	2020	LMEL	2	60022	33	21	1	0.057		2	0.21			2		2				3														1			1																		1																										0.5940158762466925
4	2020	LMEL	2	60022	33	22	1	0.037		2	0.19			2		1				3														1			1																		1																										0.5186919675028968
4	2020	LMEL	2	60022	33	23	1	0.042		2	0.19			1		1				3														1			1																		1																										0.58878547662491
4	2020	LMEL	2	60022	33	24	1	0.075		2	0.235			2		2				3														1			1																		1																										0.5598483743986004
4	2020	LMEL	2	60022	33	25	1	0.081		2	0.23			1		2				3														1			1																		1																										0.6444899466281763
4	2020	LMEL	2	60022	33	26	1	0.049		2	0.205			1		2				3														1			1																		1																										0.5484559809859265
4	2020	LMEL	2	60022	33	27	1	0.04		2	0.19			2		1				3														1			1																		1																										0.5607480729761046
4	2020	LMEL	2	60022	33	28	1	0.044		2	0.205			1		1				3														1			1																		1																										0.4924910849669545
4	2020	LMEL	2	60022	33	29	1	0.046		2	0.2			1		3				3														1			1																		1																										0.5539655389779863
4	2020	LMEL	2	60022	33	30	1	0.04		2	0.19			1		2				3														1			1																		1																										0.5607480729761046
4	2020	LMEL	2	60022	33	31	1	0.051		2	0.205																																																																						0.5708419393935154
4	2020	LMEL	2	60022	33	32	1	0.066		2	0.225																																																																						0.5605311244726774
4	2020	LMEL	2	60022	33	33	1	0.055		2	0.215																																																																						0.5345457803533165
4	2020	LMEL	2	60022	33	34	1	0.057		2	0.21																																																																						0.5940158762466925
4	2020	LMEL	2	60022	33	35	1	0.075		2	0.225																																																																						0.6369671869007698
4	2020	LMEL	2	60022	33	36	1	0.051		2	0.205																																																																						0.5708419393935154
4	2020	LMEL	2	60022	33	37	1	0.075		2	0.23																																																																						0.5967499505816447
4	2020	LMEL	2	60022	33	38	1	0.038		2	0.19																																																																						0.5327106693272995
4	2020	LMEL	2	60022	33	39	1	0.067		2	0.225																																																																						0.569024020298021
4	2020	LMEL	2	60022	33	40	1	0.044		2	0.205																																																																						0.4924910849669545
4	2020	LMEL	2	60022	33	41	1	0.054		2	0.205																																																																						0.6044208770048987
